Longitude,latitude,Temperature_17_09,Temperature_18_09,Temperature_19_09,Temperature_20_09,Temperature_22_09,Temperature_23_09,Temperature_24_09,Temperature_25_09,Temperature_26_09,Temperature_27_09,Temperature_28_09,Temperature_28_09,Temperature_28_09,Temperature_29_09,Temperature_30_09,Temperature_01_10,Temperature_02_10,Temperature_03_10,Temperature_04_10,Temperature_05_10,Temperature_06_10,Temperature_07_10,Temperature_08_10,Temperature_09_10,Temperature_10_10,Temperature_11_10,Temperature_12_10,Temperature_12_10,Temperature_13_10,Temperature_14_10,Temperature_15_10
174,32,30.393702,38.110237,41.968502,37.559055,33.97638,38.66142,33.97638,40.31496,45.0,38.110237,32.047245,32.047245,32.047245,28.464567,38.937008,30.66929,33.425198,14.133859,27.086615,26.811024,38.937008,41.14173,11.653543,22.677166,41.968502,16.614174,37.007874,40.03937,40.03937,37.559055,30.11811
175,32,30.11811,35.90551,42.244095,31.496063,30.393702,35.62992,29.566929,41.14173,38.110237,40.31496,33.149605,33.149605,33.149605,27.362206,36.45669,30.944881,37.559055,16.338583,26.811024,21.023623,41.692913,37.559055,11.377953,32.598427,40.31496,16.062992,37.834644,39.76378,39.76378,36.732285,35.62992
176,32,22.125984,29.566929,38.110237,36.181103,39.48819,39.76378,28.188976,41.968502,36.732285,35.90551,33.700787,33.700787,33.700787,26.535433,42.244095,25.433071,40.03937,25.708662,33.149605,14.133859,40.59055,37.834644,14.409449,33.425198,38.937008,20.19685,36.45669,38.110237,38.110237,37.559055,28.740158
178,32,22.125984,28.464567,34.80315,30.393702,23.503937,41.968502,19.094488,44.44882,40.866142,32.874016,28.188976,28.188976,28.188976,25.433071,38.110237,27.637794,37.834644,25.984251,34.25197,21.574802,35.62992,35.90551,8.346457,36.732285,35.354332,40.31496,43.622047,38.110237,38.110237,34.80315,23.503937
180,32,22.952755,34.25197,35.90551,32.047245,18.267717,43.070866,34.527557,45.0,45.0,29.291338,33.149605,33.149605,33.149605,29.015749,35.07874,25.708662,35.62992,27.362206,21.299213,16.889763,35.90551,34.25197,8.346457,38.66142,38.385826,38.66142,33.97638,41.14173,41.14173,33.700787,24.33071
-176,32,20.748032,41.417324,37.007874,28.188976,45.0,45.0,32.322834,43.070866,45.0,29.291338,26.259842,26.259842,26.259842,28.188976,32.874016,24.33071,40.03937,33.425198,28.188976,25.708662,37.559055,33.700787,22.952755,37.007874,29.015749,41.417324,39.212597,38.110237,38.110237,33.700787,25.984251
-175,32,35.354332,31.496063,33.97638,30.66929,45.0,44.44882,35.07874,42.795277,44.72441,34.80315,27.362206,27.362206,27.362206,27.913385,28.464567,29.015749,38.110237,30.11811,26.259842,18.267717,37.007874,31.220472,23.779528,34.25197,45.0,40.31496,35.90551,37.283466,37.283466,33.97638,30.11811
-174,32,22.952755,26.535433,34.25197,31.496063,45.0,45.0,39.76378,42.795277,45.0,37.007874,37.559055,37.559055,37.559055,24.88189,30.66929,27.913385,36.732285,40.31496,22.125984,27.086615,41.14173,25.708662,18.818897,34.527557,45.0,34.80315,36.181103,40.866142,40.866142,35.354332,27.913385
-172,32,40.03937,26.535433,40.31496,30.944881,44.44882,42.244095,37.834644,42.519684,45.0,33.425198,38.937008,38.937008,38.937008,25.433071,20.748032,24.33071,30.944881,36.45669,20.748032,25.15748,40.59055,23.503937,22.125984,29.291338,41.14173,41.417324,35.07874,40.03937,40.03937,37.559055,37.834644
-171,32,40.03937,33.97638,39.48819,27.913385,45.0,43.070866,39.48819,37.834644,45.0,33.149605,40.31496,40.31496,40.31496,22.952755,17.992126,24.88189,32.322834,31.771654,26.811024,15.23622,41.692913,26.535433,26.811024,22.125984,45.0,33.700787,24.606298,40.866142,40.866142,40.866142,35.62992
-170,32,38.66142,27.362206,42.519684,27.362206,45.0,44.17323,41.14173,33.700787,45.0,33.425198,40.866142,40.866142,40.866142,25.15748,29.015749,34.80315,29.84252,31.771654,29.84252,13.307087,45.0,26.259842,29.291338,21.574802,35.90551,33.700787,37.283466,26.811024,26.811024,32.322834,30.393702
-167,32,30.393702,34.527557,43.622047,19.64567,45.0,45.0,39.76378,30.66929,45.0,33.149605,37.007874,37.007874,37.007874,24.055119,19.64567,33.97638,32.047245,26.811024,30.393702,22.677166,40.866142,28.464567,37.007874,22.401575,41.417324,16.614174,31.771654,36.45669,36.45669,25.708662,36.45669
-166,32,25.433071,35.62992,41.968502,19.64567,41.14173,40.59055,42.795277,36.732285,45.0,35.62992,37.283466,37.283466,37.283466,20.748032,21.023623,21.574802,30.393702,20.748032,23.228346,5.3149605,41.692913,29.015749,35.354332,23.779528,38.385826,17.716536,35.07874,35.354332,35.354332,28.464567,32.874016
-165,32,37.283466,31.771654,43.34646,19.64567,43.070866,38.66142,41.968502,41.692913,45.0,37.834644,38.110237,38.110237,38.110237,21.850393,28.464567,32.322834,29.015749,15.23622,34.527557,15.511811,39.212597,28.188976,37.283466,24.606298,34.527557,22.125984,36.181103,28.740158,28.740158,23.503937,29.84252
-160,32,38.937008,36.732285,45.0,22.952755,42.795277,45.0,41.417324,36.732285,45.0,39.212597,39.48819,39.48819,39.48819,27.362206,24.606298,33.149605,24.33071,22.125984,35.07874,22.125984,38.937008,27.637794,40.03937,28.464567,36.45669,14.6850395,42.795277,28.188976,28.188976,20.47244,29.84252
-159,32,28.740158,39.212597,45.0,24.33071,40.31496,45.0,39.48819,40.59055,45.0,41.417324,41.692913,41.692913,41.692913,33.97638,0.35433072,22.125984,27.086615,27.637794,40.03937,21.574802,34.527557,27.086615,41.417324,31.496063,33.97638,22.125984,39.76378,29.015749,29.015749,11.653543,29.291338
-158,32,40.866142,36.732285,45.0,31.496063,40.03937,45.0,39.76378,37.559055,45.0,44.44882,41.968502,41.968502,41.968502,28.464567,4.2125983,24.055119,27.362206,28.464567,34.527557,16.338583,30.944881,27.362206,40.03937,18.543306,42.519684,25.984251,37.007874,27.362206,27.362206,3.937008,32.598427
-157,32,35.07874,40.31496,45.0,41.417324,41.968502,45.0,45.0,33.97638,45.0,45.0,45.0,45.0,45.0,32.874016,17.165354,40.866142,19.921259,22.952755,35.90551,20.47244,32.598427,39.48819,36.45669,22.677166,42.519684,27.637794,37.007874,28.740158,28.740158,2.8346457,35.62992
-156,32,32.598427,44.72441,41.14173,41.692913,38.66142,45.0,45.0,30.393702,45.0,41.968502,45.0,45.0,45.0,22.125984,25.433071,38.937008,5.5905514,26.811024,38.110237,19.921259,31.220472,42.795277,38.66142,28.740158,39.212597,23.228346,34.80315,30.393702,30.393702,14.133859,33.149605
-155,32,32.874016,32.874016,38.937008,40.31496,44.44882,41.692913,45.0,35.62992,38.937008,40.59055,44.44882,44.44882,44.44882,25.708662,2.559055,40.866142,20.47244,27.362206,32.874016,18.267717,24.055119,43.622047,24.88189,29.566929,45.0,25.433071,28.188976,32.047245,32.047245,15.511811,35.62992
-154,32,30.11811,33.425198,39.48819,39.76378,40.866142,37.834644,43.070866,34.25197,35.62992,42.519684,36.45669,36.45669,36.45669,29.84252,6.141732,34.80315,22.125984,25.708662,29.84252,17.992126,29.291338,35.07874,21.574802,22.952755,41.14173,26.811024,34.80315,32.598427,32.598427,15.23622,32.598427
-150,32,22.952755,35.90551,40.31496,41.417324,45.0,41.968502,39.48819,39.48819,29.84252,45.0,38.110237,38.110237,38.110237,26.259842,20.748032,29.566929,26.535433,29.84252,27.362206,21.023623,32.598427,25.984251,20.748032,36.181103,38.385826,25.708662,25.15748,33.97638,33.97638,-8.464567,38.110237
-149,32,24.88189,32.322834,45.0,40.31496,45.0,37.559055,39.48819,38.937008,28.740158,45.0,37.559055,37.559055,37.559055,29.566929,15.787401,33.149605,6.4173226,29.291338,30.66929,20.19685,32.874016,33.425198,34.25197,23.228346,44.17323,29.566929,35.90551,29.291338,29.291338,2.2834647,33.97638
-146,32,24.055119,23.779528,45.0,37.834644,45.0,41.968502,44.17323,36.181103,25.15748,45.0,45.0,45.0,45.0,24.33071,9.448819,41.417324,17.440945,13.307087,30.944881,14.409449,33.97638,35.62992,29.291338,29.015749,38.110237,33.149605,32.047245,27.362206,27.362206,-2.1259842,41.417324
-144,32,25.984251,16.338583,44.17323,42.519684,45.0,37.559055,41.14173,37.283466,24.055119,45.0,45.0,45.0,45.0,33.425198,8.070867,40.03937,32.322834,37.283466,31.771654,24.33071,30.66929,36.181103,40.03937,31.220472,37.007874,29.291338,34.527557,23.503937,23.503937,17.440945,41.692913
-143,32,17.440945,34.80315,45.0,45.0,37.007874,29.84252,43.070866,36.732285,23.779528,45.0,38.937008,38.937008,38.937008,43.070866,18.543306,37.007874,-7.6377954,41.14173,36.181103,21.574802,27.362206,36.732285,32.322834,41.417324,38.110237,24.88189,36.732285,26.535433,26.535433,-12.047244,42.244095
-142,32,25.708662,36.181103,41.968502,38.385826,33.149605,32.874016,41.968502,37.007874,10.826772,45.0,44.44882,44.44882,44.44882,41.14173,11.653543,36.181103,9.724409,35.07874,31.220472,27.086615,29.015749,28.188976,33.700787,37.007874,29.84252,22.677166,29.84252,3.937008,3.937008,8.070867,40.866142
-141,32,26.259842,43.34646,43.897636,36.732285,35.07874,23.228346,41.692913,44.44882,29.84252,45.0,42.244095,42.244095,42.244095,44.17323,-5.4330707,35.90551,16.338583,29.84252,35.90551,26.535433,25.433071,29.566929,30.11811,37.007874,35.07874,26.811024,11.377953,3.6614172,3.6614172,15.511811,41.417324
-140,32,30.66929,33.700787,44.44882,42.244095,45.0,19.370079,45.0,45.0,20.748032,45.0,43.34646,43.34646,43.34646,35.354332,-0.19685039,38.937008,21.023623,24.88189,34.527557,28.188976,32.322834,31.220472,29.015749,37.007874,29.566929,21.850393,9.448819,6.4173226,6.4173226,14.133859,39.76378
-139,32,31.220472,18.267717,36.45669,43.070866,39.76378,11.102363,45.0,45.0,19.921259,45.0,45.0,45.0,45.0,35.354332,13.031496,33.149605,18.818897,22.952755,38.385826,29.015749,18.543306,32.047245,30.393702,38.937008,24.606298,22.125984,-3.503937,13.031496,13.031496,12.755905,40.03937
-138,32,30.11811,-0.19685039,44.44882,44.17323,34.25197,2.2834647,45.0,45.0,28.464567,45.0,43.897636,43.897636,43.897636,37.283466,22.677166,41.417324,14.960629,28.740158,38.66142,36.45669,17.165354,34.527557,31.496063,38.66142,34.80315,17.992126,19.094488,-4.3307085,-4.3307085,13.858268,41.14173
-137,32,30.11811,2.8346457,44.44882,43.070866,32.322834,17.440945,45.0,45.0,19.370079,45.0,43.622047,43.622047,43.622047,37.559055,8.897637,33.700787,14.133859,32.598427,33.425198,30.11811,23.779528,41.14173,32.322834,38.937008,24.606298,24.606298,12.480315,-0.7480315,-0.7480315,15.23622,35.90551
-136,32,34.80315,13.858268,40.31496,42.244095,24.88189,33.149605,45.0,45.0,30.11811,41.968502,45.0,45.0,45.0,27.637794,10.826772,40.59055,16.614174,26.259842,37.559055,30.393702,10.551181,39.48819,37.007874,38.385826,26.811024,21.574802,21.023623,10.275591,10.275591,13.307087,33.425198
-135,32,37.834644,23.228346,38.66142,43.897636,29.015749,-11.496063,45.0,43.070866,27.086615,45.0,45.0,45.0,45.0,28.188976,15.511811,43.34646,11.929133,40.31496,37.007874,28.740158,20.19685,40.03937,37.834644,37.834644,32.874016,21.299213,19.64567,8.346457,8.346457,7.2440944,34.80315
-134,32,29.291338,32.047245,38.937008,45.0,18.543306,3.3858268,45.0,40.03937,20.47244,42.795277,45.0,45.0,45.0,32.047245,17.992126,41.692913,11.929133,39.48819,41.417324,27.637794,19.094488,41.417324,29.84252,37.559055,34.80315,21.023623,15.787401,3.1102362,3.1102362,3.1102362,40.31496
-133,32,30.393702,25.708662,35.90551,45.0,14.6850395,18.267717,45.0,45.0,5.5905514,45.0,45.0,45.0,45.0,33.425198,10.275591,43.34646,13.582677,39.76378,38.66142,25.433071,12.480315,37.559055,32.598427,38.385826,28.188976,19.094488,21.299213,1.4566929,1.4566929,7.7952757,38.385826
-132,32,26.811024,19.921259,40.31496,43.070866,20.748032,21.299213,45.0,45.0,7.7952757,41.968502,43.070866,43.070866,43.070866,34.80315,20.47244,45.0,5.5905514,35.90551,42.795277,24.606298,19.370079,40.59055,29.566929,35.90551,16.614174,17.440945,12.480315,21.023623,21.023623,5.3149605,39.212597
-131,32,26.535433,33.97638,36.45669,43.34646,21.023623,14.133859,39.212597,45.0,0.62992126,38.66142,41.14173,41.14173,41.14173,37.559055,21.023623,44.17323,6.141732,37.283466,30.66929,22.952755,16.338583,41.14173,29.291338,31.496063,21.574802,35.354332,11.102363,22.952755,22.952755,0.9055118,43.897636
-130,32,39.76378,24.606298,27.086615,40.866142,27.086615,3.1102362,34.25197,45.0,9.448819,37.559055,44.72441,44.72441,44.72441,26.259842,25.708662,45.0,14.133859,35.90551,30.944881,33.700787,10.826772,45.0,28.740158,34.25197,-5.7086616,36.732285,-0.19685039,31.220472,31.220472,20.19685,28.740158
-129,32,25.984251,23.228346,25.433071,40.31496,35.62992,10.551181,30.66929,45.0,3.3858268,31.771654,40.866142,40.866142,40.866142,30.944881,25.984251,43.070866,11.102363,37.007874,27.913385,44.72441,2.2834647,40.866142,28.188976,36.181103,12.204724,41.14173,7.7952757,37.834644,37.834644,16.889763,25.708662
-128,32,28.740158,26.259842,7.2440944,41.692913,29.84252,12.204724,29.84252,45.0,10.551181,31.771654,34.25197,34.25197,34.25197,45.0,19.370079,45.0,8.897637,32.598427,28.464567,40.866142,10.551181,41.417324,27.362206,31.496063,23.228346,34.80315,9.448819,41.692913,41.692913,22.125984,32.047245
-127,32,29.84252,24.055119,13.031496,40.866142,8.897637,2.559055,32.322834,45.0,8.622047,27.362206,36.732285,36.732285,36.732285,45.0,22.401575,44.72441,6.141732,38.385826,35.62992,25.708662,11.929133,35.354332,38.937008,35.90551,20.19685,29.84252,1.4566929,44.17323,44.17323,19.370079,40.59055
-126,32,27.637794,17.440945,16.614174,45.0,12.755905,4.2125983,35.07874,45.0,2.559055,24.055119,30.944881,30.944881,30.944881,40.866142,20.748032,37.283466,11.929133,35.90551,30.944881,25.433071,6.968504,36.181103,38.110237,33.700787,14.6850395,23.779528,-4.6062994,44.17323,44.17323,12.204724,39.212597
-122,32,25.984251,28.740158,16.889763,45.0,23.228346,23.503937,31.496063,45.0,2.2834647,18.543306,25.15748,25.15748,25.15748,38.385826,36.181103,35.354332,21.023623,26.811024,34.80315,29.84252,8.070867,32.874016,39.76378,35.07874,22.952755,28.464567,2.559055,41.692913,41.692913,18.543306,45.0
-121,32,32.874016,23.503937,1.4566929,43.34646,33.425198,24.33071,29.015749,45.0,1.1811024,29.015749,18.818897,18.818897,18.818897,44.44882,39.76378,35.90551,29.84252,30.66929,36.181103,35.62992,3.1102362,45.0,31.496063,42.795277,16.338583,38.385826,5.866142,39.48819,39.48819,19.094488,44.72441
-117,32,29.566929,30.66929,10.275591,45.0,-0.47244096,18.543306,20.47244,45.0,14.409449,19.64567,14.960629,14.960629,14.960629,45.0,42.244095,33.149605,21.574802,34.25197,35.07874,35.07874,10.551181,38.937008,31.496063,40.59055,16.062992,38.385826,4.4881887,38.66142,38.66142,13.031496,42.244095
-115,32,30.393702,29.015749,8.346457,45.0,6.141732,2.2834647,17.992126,44.17323,32.047245,13.307087,14.409449,14.409449,14.409449,43.070866,41.417324,29.84252,21.299213,31.771654,35.62992,37.834644,27.913385,35.62992,34.25197,41.14173,10.826772,36.181103,11.929133,27.913385,27.913385,8.622047,38.110237
-114,32,40.31496,28.740158,4.2125983,45.0,19.094488,10.826772,10.0,44.44882,32.322834,19.370079,15.511811,15.511811,15.511811,43.070866,32.598427,32.322834,22.952755,33.425198,31.220472,35.354332,30.66929,45.0,26.811024,40.59055,10.0,33.425198,19.64567,25.708662,25.708662,18.267717,41.14173
-113,32,38.385826,13.858268,6.968504,45.0,24.055119,18.267717,20.748032,44.72441,33.97638,12.480315,17.716536,17.716536,17.716536,37.283466,17.716536,28.188976,19.64567,34.80315,35.90551,33.149605,30.66929,36.45669,28.740158,40.03937,9.173228,38.385826,21.299213,29.291338,29.291338,29.566929,38.110237
-112,32,29.291338,45.0,5.5905514,45.0,10.551181,10.0,13.582677,43.34646,30.393702,25.984251,13.858268,13.858268,13.858268,32.322834,38.385826,32.047245,25.984251,35.07874,33.425198,31.220472,25.984251,31.496063,29.015749,39.76378,17.440945,33.97638,25.15748,30.66929,30.66929,35.354332,37.007874
-111,32,33.425198,35.62992,10.0,45.0,22.952755,20.47244,5.866142,45.0,27.637794,19.370079,12.204724,12.204724,12.204724,23.779528,39.48819,27.086615,20.19685,33.149605,29.566929,30.944881,24.88189,40.866142,30.393702,42.519684,15.23622,40.59055,37.283466,29.84252,29.84252,38.385826,37.283466
-110,32,27.362206,45.0,14.409449,45.0,24.33071,22.677166,-5.1574802,42.244095,26.259842,19.921259,12.480315,12.480315,12.480315,17.716536,36.45669,24.88189,37.559055,32.598427,38.110237,25.433071,26.259842,36.181103,32.322834,43.34646,5.3149605,38.110237,44.72441,35.07874,35.07874,38.937008,38.110237
-109,32,43.622047,42.795277,9.724409,45.0,21.299213,23.503937,10.275591,37.283466,21.023623,11.377953,5.5905514,5.5905514,5.5905514,30.944881,42.519684,22.125984,41.968502,26.811024,34.80315,27.913385,21.023623,37.283466,33.425198,43.622047,15.23622,38.66142,44.72441,32.322834,32.322834,42.519684,39.48819
-108,32,44.17323,42.244095,9.724409,45.0,17.716536,19.370079,12.755905,38.66142,24.88189,11.653543,10.275591,10.275591,10.275591,24.606298,38.66142,22.401575,41.968502,32.047245,34.80315,27.913385,27.637794,36.181103,36.181103,44.72441,12.480315,38.937008,43.622047,35.90551,35.90551,37.283466,33.700787
-107,32,40.866142,36.181103,4.7637796,39.48819,16.338583,20.47244,0.35433072,33.425198,27.362206,0.35433072,5.866142,5.866142,5.866142,10.0,34.25197,33.97638,44.72441,31.496063,40.03937,27.637794,32.047245,39.76378,36.181103,45.0,16.338583,33.97638,38.110237,30.393702,30.393702,24.606298,31.771654
-106,32,40.866142,37.834644,7.7952757,39.76378,10.551181,24.88189,-2.1259842,22.125984,26.535433,23.503937,-0.47244096,-0.47244096,-0.47244096,19.370079,35.354332,9.724409,44.17323,28.188976,20.748032,30.393702,40.31496,37.834644,35.90551,45.0,6.141732,42.795277,37.283466,29.566929,29.566929,23.503937,33.149605
-104,32,35.354332,35.354332,8.346457,37.559055,15.511811,25.708662,0.35433072,9.724409,24.055119,28.740158,0.9055118,0.9055118,0.9055118,17.716536,35.07874,20.47244,28.740158,25.708662,22.677166,29.015749,40.31496,30.66929,40.03937,37.283466,15.23622,37.559055,32.047245,32.047245,32.047245,25.15748,27.637794
-103,32,30.393702,39.76378,2.8346457,34.527557,9.724409,28.464567,4.2125983,27.086615,38.937008,26.535433,0.07874016,0.07874016,0.07874016,17.716536,33.97638,19.64567,24.88189,24.055119,16.338583,29.015749,37.007874,37.834644,38.385826,35.07874,4.7637796,35.354332,39.76378,32.874016,32.874016,36.732285,23.503937
-102,32,31.220472,43.070866,21.023623,30.944881,15.23622,29.84252,14.960629,24.33071,35.354332,40.31496,26.535433,26.535433,26.535433,17.992126,35.07874,7.5196853,25.15748,20.19685,28.740158,33.149605,33.425198,32.598427,38.937008,34.25197,22.677166,41.968502,37.559055,32.047245,32.047245,29.566929,19.370079
-101,32,35.354332,27.362206,29.84252,39.48819,7.5196853,30.944881,8.070867,22.677166,42.519684,43.070866,29.84252,29.84252,29.84252,31.496063,28.740158,13.031496,24.88189,36.181103,22.125984,26.535433,34.527557,27.086615,31.496063,43.897636,29.291338,40.866142,29.015749,24.33071,24.33071,33.425198,24.33071
-100,32,40.31496,21.574802,32.322834,37.007874,3.1102362,27.637794,10.275591,16.062992,41.968502,34.25197,28.464567,28.464567,28.464567,37.834644,28.188976,10.275591,25.433071,17.992126,32.598427,19.370079,22.401575,36.45669,43.897636,45.0,17.716536,45.0,30.393702,25.984251,25.984251,32.047245,23.503937
-99,32,29.84252,30.11811,33.700787,35.62992,2.2834647,13.858268,1.1811024,4.2125983,38.66142,28.188976,29.015749,29.015749,29.015749,9.173228,33.700787,-2.6771653,34.25197,17.992126,28.188976,38.110237,22.952755,29.84252,42.519684,36.181103,16.889763,30.11811,30.66929,33.425198,33.425198,33.425198,17.992126
-98,32,25.433071,30.11811,34.527557,35.354332,8.070867,15.23622,25.984251,5.5905514,25.15748,31.771654,28.740158,28.740158,28.740158,2.007874,32.874016,-2.6771653,24.33071,21.574802,24.606298,32.874016,29.566929,32.322834,42.795277,45.0,24.606298,45.0,29.291338,35.354332,35.354332,32.874016,18.818897
-97,32,24.606298,26.811024,35.354332,31.771654,23.228346,22.677166,30.11811,9.448819,22.401575,19.370079,28.740158,28.740158,28.740158,16.614174,29.015749,17.716536,33.700787,25.433071,33.149605,15.787401,33.700787,14.133859,41.14173,39.48819,23.779528,35.62992,30.944881,29.566929,29.566929,24.055119,12.204724
-96,32,24.606298,26.259842,31.496063,29.015749,24.606298,25.15748,23.503937,5.3149605,26.535433,23.779528,27.913385,27.913385,27.913385,17.992126,28.464567,9.724409,28.740158,11.929133,24.33071,32.874016,27.913385,8.070867,41.692913,38.385826,40.03937,34.527557,30.66929,30.11811,30.11811,26.811024,23.503937
-95,32,24.606298,36.181103,34.80315,23.503937,11.377953,35.90551,30.944881,6.6929135,31.771654,27.362206,36.181103,36.181103,36.181103,30.944881,34.25197,8.897637,30.11811,16.889763,22.677166,40.866142,36.732285,21.850393,44.17323,38.66142,43.622047,39.76378,27.086615,26.259842,26.259842,29.84252,20.47244
-94,32,40.59055,23.779528,31.496063,35.62992,21.574802,37.559055,33.700787,14.960629,32.047245,21.850393,28.188976,28.188976,28.188976,30.66929,30.393702,21.299213,30.66929,18.818897,13.307087,32.598427,32.598427,16.889763,41.692913,32.047245,45.0,34.527557,26.811024,26.535433,26.535433,22.677166,12.480315
-93,32,35.90551,21.299213,24.606298,9.448819,29.291338,37.559055,35.90551,13.582677,32.322834,29.291338,29.291338,29.291338,29.291338,30.11811,31.220472,17.716536,30.944881,10.826772,11.929133,29.84252,33.97638,25.984251,37.559055,33.97638,45.0,35.90551,25.984251,25.708662,25.708662,21.023623,14.133859
-92,32,37.283466,32.047245,29.015749,14.960629,30.11811,17.440945,35.62992,13.582677,35.62992,30.11811,34.527557,34.527557,34.527557,28.464567,28.188976,14.133859,27.637794,5.5905514,13.858268,31.496063,34.25197,24.88189,42.795277,36.45669,45.0,29.015749,19.370079,24.33071,24.33071,21.850393,13.582677
-91,32,38.385826,23.503937,36.45669,2.007874,31.220472,29.566929,36.45669,-7.6377954,29.015749,27.637794,21.574802,21.574802,21.574802,13.582677,29.566929,16.889763,30.66929,12.480315,21.850393,30.944881,30.11811,15.511811,35.90551,40.866142,36.732285,27.913385,25.708662,19.921259,19.921259,25.984251,9.173228
-90,32,35.07874,24.88189,44.72441,6.141732,28.740158,33.149605,28.464567,22.952755,31.771654,28.464567,21.299213,21.299213,21.299213,22.401575,27.362206,13.582677,24.606298,21.574802,16.062992,34.25197,24.33071,27.913385,36.732285,39.48819,25.984251,28.464567,21.850393,19.64567,19.64567,27.362206,14.133859
-88,32,41.692913,24.606298,45.0,2.007874,28.464567,25.984251,32.874016,22.952755,29.566929,29.566929,35.07874,35.07874,35.07874,11.377953,26.811024,8.622047,23.228346,9.448819,8.070867,30.944881,30.11811,18.818897,36.45669,36.45669,19.921259,23.228346,27.913385,19.094488,19.094488,23.503937,2.007874
-87,32,45.0,23.228346,45.0,14.133859,28.740158,33.149605,30.944881,27.637794,28.464567,25.15748,36.732285,36.732285,36.732285,14.133859,29.566929,7.7952757,27.913385,24.33071,16.062992,31.220472,34.25197,19.094488,33.149605,33.97638,27.362206,27.086615,22.952755,36.45669,36.45669,24.606298,-2.4015749
-85,32,45.0,33.149605,45.0,9.448819,24.88189,37.007874,23.503937,32.874016,39.76378,22.401575,34.25197,34.25197,34.25197,18.543306,30.393702,25.984251,19.094488,12.755905,18.267717,31.771654,33.425198,11.102363,34.25197,35.62992,27.637794,13.307087,23.228346,33.700787,33.700787,25.15748,-1.8503937
-84,32,45.0,32.598427,43.070866,12.755905,24.33071,32.598427,25.984251,31.771654,43.070866,26.811024,33.425198,33.425198,33.425198,27.637794,20.19685,18.267717,22.952755,21.299213,19.094488,32.047245,26.811024,10.551181,33.97638,36.732285,25.433071,22.677166,22.952755,36.45669,36.45669,21.850393,-2.4015749
67,31,45.0,24.606298,31.771654,7.5196853,22.401575,33.149605,14.6850395,30.66929,43.622047,24.33071,32.874016,32.874016,32.874016,20.748032,27.913385,22.952755,21.850393,22.125984,16.338583,35.354332,26.535433,14.6850395,41.968502,30.944881,27.362206,24.33071,22.677166,32.874016,32.874016,25.433071,43.622047
68,31,45.0,29.015749,33.149605,4.2125983,33.700787,37.283466,17.440945,23.779528,42.795277,33.149605,37.834644,37.834644,37.834644,25.15748,38.937008,25.433071,20.47244,11.653543,25.433071,36.45669,35.90551,2.8346457,40.59055,38.937008,26.811024,-10.393701,21.023623,32.874016,32.874016,25.433071,43.622047
69,31,45.0,28.188976,36.45669,4.2125983,34.80315,33.700787,25.15748,33.149605,43.34646,41.692913,38.66142,38.66142,38.66142,32.047245,41.417324,25.433071,24.055119,15.511811,21.850393,34.80315,37.834644,6.6929135,38.937008,33.425198,23.503937,7.2440944,38.66142,37.007874,37.007874,24.055119,33.425198
70,31,34.25197,33.425198,41.417324,2.559055,42.795277,30.393702,30.11811,27.362206,41.14173,37.834644,38.937008,38.937008,38.937008,19.094488,38.66142,34.25197,21.850393,19.094488,20.47244,35.90551,32.047245,6.141732,45.0,36.45669,28.740158,21.574802,37.559055,37.283466,37.283466,27.913385,34.80315
71,31,33.700787,33.97638,29.84252,26.535433,44.17323,29.566929,30.66929,41.968502,39.76378,37.834644,34.25197,34.25197,34.25197,21.850393,28.740158,41.417324,26.259842,4.7637796,22.125984,39.212597,33.149605,10.275591,37.834644,29.566929,31.220472,-13.9763775,36.181103,36.181103,36.181103,32.047245,26.811024
72,31,32.874016,29.566929,23.228346,25.433071,38.385826,29.291338,35.62992,40.59055,39.48819,37.834644,34.80315,34.80315,34.80315,20.47244,24.606298,38.66142,26.259842,14.409449,22.952755,40.866142,30.393702,5.5905514,41.417324,32.598427,33.149605,-1.5748031,26.535433,33.700787,33.700787,34.25197,23.779528
76,31,20.47244,24.055119,30.11811,27.913385,30.944881,31.771654,39.76378,41.14173,37.559055,36.45669,35.354332,35.354332,35.354332,21.574802,26.259842,30.11811,24.88189,18.267717,17.165354,40.03937,25.433071,32.322834,40.866142,28.740158,33.149605,3.1102362,35.62992,30.944881,30.944881,36.181103,25.984251
79,31,26.259842,32.874016,27.362206,23.503937,30.393702,25.708662,42.795277,37.834644,36.45669,33.97638,35.354332,35.354332,35.354332,45.0,36.45669,16.062992,29.84252,17.440945,22.677166,36.732285,24.88189,35.354332,40.31496,22.952755,32.874016,12.204724,37.559055,32.874016,32.874016,32.598427,23.779528
82,31,18.543306,39.48819,28.464567,35.07874,31.496063,23.503937,27.086615,33.700787,34.527557,33.700787,36.181103,36.181103,36.181103,43.070866,33.425198,15.787401,42.244095,17.440945,25.15748,37.834644,26.259842,32.598427,36.181103,14.133859,18.818897,13.031496,38.937008,34.80315,34.80315,25.984251,29.84252
83,31,9.173228,45.0,25.984251,45.0,33.425198,32.047245,35.90551,33.700787,37.007874,32.874016,30.393702,30.393702,30.393702,33.425198,35.07874,35.62992,37.559055,24.606298,21.850393,36.732285,21.850393,26.259842,29.566929,17.440945,41.968502,0.9055118,37.834644,36.181103,36.181103,29.291338,26.259842
