Latitude,Temperature,Altitude
-56,-2.4015749,34
-55,-3.503937,34
-54,0.35433072,34
-52,-2.1259842,34
-51,-7.913386,34
-50,-12.322835,34
-49,-14.527559,34
-48,-13.149607,34
-25,3.937008,34
-24,2.2834647,34
-23,-3.7795277,34
-22,2.2834647,34
-20,-1.5748031,34
74,-5.4330707,35
75,-7.086614,35
77,-3.7795277,35
80,-4.6062994,35
81,-6.2598424,35
82,-8.188976,35
83,-3.7795277,35
84,-4.88189,35
85,5.03937,35
86,-3.7795277,35
87,-7.3622046,35
88,-2.4015749,35
89,0.35433072,35
90,2.007874,35
91,1.7322835,35
92,2.8346457,35
93,1.1811024,35
94,2.2834647,35
95,1.7322835,35
97,-0.47244096,35
100,1.7322835,35
101,-0.7480315,35
102,-5.4330707,35
104,-4.055118,35
105,0.07874016,35
107,0.35433072,35
115,8.070867,35
116,11.102363,35
118,14.133859,35
122,12.755905,35
171,6.4173226,35
172,9.173228,35
173,13.307087,35
176,10.275591,35
179,8.622047,35
-164,5.5905514,35
-158,2.2834647,35
-157,2.8346457,35
-156,2.8346457,35
-147,7.5196853,35
-146,7.2440944,35
-116,-2.4015749,35
-115,2.559055,35
-114,3.6614172,35
-113,-0.47244096,35
-103,2.559055,35
-102,4.4881887,35
-101,0.07874016,35
-97,-6.5354333,35
-66,-2.952756,35
-65,-4.055118,35
-64,0.35433072,35
-63,-3.7795277,35
-62,0.07874016,35
-61,0.62992126,35
-60,0.62992126,35
-59,0.07874016,35
-58,-0.19685039,35
-57,2.2834647,35
-55,-1.8503937,35
-54,-0.47244096,35
-52,1.4566929,35
-51,2.2834647,35
-50,3.6614172,35
-49,-3.7795277,35
-47,1.1811024,35
-45,0.07874016,35
-44,1.1811024,35
-43,3.937008,35
-25,7.7952757,35
-24,6.968504,35
-22,7.7952757,35
-21,7.7952757,35
-20,12.755905,35
47,5.3149605,36
49,10.826772,36
51,1.4566929,36
55,-2.6771653,36
56,5.866142,36
72,-7.086614,36
73,-4.055118,36
74,-8.188976,36
75,-1.8503937,36
76,-1.5748031,36
78,-0.7480315,36
79,2.2834647,36
82,-1.8503937,36
83,2.007874,36
84,-1.8503937,36
85,-1.2992126,36
86,2.559055,36
88,-2.4015749,36
92,-1.5748031,36
93,-1.023622,36
94,1.7322835,36
95,-4.6062994,36
97,0.62992126,36
102,0.07874016,36
103,-0.19685039,36
105,-0.7480315,36
106,-2.1259842,36
107,-3.2283463,36
110,-14.527559,36
114,11.377953,36
115,12.204724,36
116,14.6850395,36
117,13.307087,36
118,16.614174,36
122,14.960629,36
172,8.346457,36
179,10.275591,36
-163,9.448819,36
-156,5.03937,36
-155,-0.47244096,36
-154,3.6614172,36
-153,6.968504,36
-151,8.897637,36
-150,8.897637,36
-147,7.5196853,36
-146,7.2440944,36
-145,6.6929135,36
-144,8.897637,36
-143,8.070867,36
-122,2.8346457,36
-121,1.7322835,36
-120,2.2834647,36
-117,8.070867,36
-115,-0.19685039,36
-114,3.1102362,36
-112,3.1102362,36
-110,-0.19685039,36
-109,5.03937,36
-102,-7.3622046,36
-88,-14.251968,36
-83,-9.84252,36
-82,-3.503937,36
-81,-2.952756,36
-73,7.2440944,36
-72,0.35433072,36
-69,0.62992126,36
-68,6.141732,36
-67,-0.47244096,36
-66,0.35433072,36
-64,0.07874016,36
-63,2.2834647,36
-62,3.6614172,36
-61,5.5905514,36
-60,3.3858268,36
-58,3.3858268,36
-57,3.3858268,36
-56,5.03937,36
-55,5.03937,36
-51,3.3858268,36
-50,3.1102362,36
-49,0.07874016,36
-48,0.07874016,36
-44,2.559055,36
-43,5.5905514,36
-41,-0.19685039,36
-40,-0.19685039,36
-24,7.7952757,36
-23,6.4173226,36
-21,13.307087,36
48,6.141732,37
54,5.5905514,37
56,11.653543,37
57,10.551181,37
58,6.141732,37
70,-4.3307085,37
71,-2.6771653,37
73,0.35433072,37
74,-0.47244096,37
76,0.9055118,37
77,2.007874,37
79,2.007874,37
80,-3.503937,37
81,3.937008,37
82,-0.47244096,37
84,2.2834647,37
87,-3.2283463,37
88,-3.503937,37
93,-6.8110237,37
94,-2.6771653,37
103,1.4566929,37
104,-0.19685039,37
106,0.07874016,37
114,11.929133,37
115,8.622047,37
116,13.307087,37
122,13.858268,37
123,12.204724,37
171,14.409449,37
172,13.307087,37
176,8.346457,37
-158,1.1811024,37
-156,-3.7795277,37
-154,0.07874016,37
-153,1.7322835,37
-152,7.2440944,37
-147,8.070867,37
-146,8.622047,37
-144,9.173228,37
-142,10.551181,37
-141,10.551181,37
-139,10.275591,37
-137,9.724409,37
-135,9.448819,37
-134,8.346457,37
-133,6.968504,37
-132,7.7952757,37
-124,5.03937,37
-122,4.4881887,37
-121,4.2125983,37
-120,8.070867,37
-117,6.6929135,37
-116,0.35433072,37
-113,-2.1259842,37
-112,3.3858268,37
-110,0.62992126,37
-88,1.7322835,37
-85,1.7322835,37
-84,-4.055118,37
-82,-5.4330707,37
-80,0.07874016,37
-76,9.448819,37
-75,6.968504,37
-72,-2.1259842,37
-71,3.6614172,37
-70,8.622047,37
-66,-3.2283463,37
-65,5.3149605,37
-64,6.6929135,37
-63,8.070867,37
-62,5.866142,37
-61,5.5905514,37
-60,4.4881887,37
-59,6.141732,37
-58,5.866142,37
-56,6.141732,37
-54,4.7637796,37
-53,4.7637796,37
-50,4.2125983,37
-49,4.4881887,37
-47,-5.7086616,37
-45,-1.023622,37
-41,6.141732,37
-40,4.7637796,37
-39,5.3149605,37
-23,8.070867,37
-7,8.622047,37
52,2.8346457,38
53,-5.4330707,38
54,-14.803149,38
55,-2.1259842,38
57,13.031496,38
58,8.622047,38
69,2.007874,38
70,-0.7480315,38
71,2.2834647,38
75,5.866142,38
77,6.4173226,38
79,2.007874,38
80,6.968504,38
81,6.4173226,38
83,6.6929135,38
85,2.8346457,38
86,1.1811024,38
87,-2.6771653,38
91,1.7322835,38
92,0.07874016,38
93,0.35433072,38
94,0.07874016,38
95,1.1811024,38
100,6.4173226,38
104,0.35433072,38
105,2.2834647,38
113,7.5196853,38
115,11.929133,38
116,11.102363,38
117,15.23622,38
118,12.480315,38
123,6.4173226,38
124,6.6929135,38
176,13.031496,38
177,13.031496,38
180,12.204724,38
-177,12.204724,38
-176,7.5196853,38
-160,1.7322835,38
-159,2.559055,38
-157,2.2834647,38
-156,2.2834647,38
-155,6.968504,38
-153,3.937008,38
-149,2.007874,38
-148,5.3149605,38
-147,5.866142,38
-146,4.2125983,38
-144,7.2440944,38
-143,10.0,38
-142,11.102363,38
-141,11.929133,38
-140,11.929133,38
-137,13.307087,38
-135,10.826772,38
-134,14.960629,38
-132,11.377953,38
-131,7.2440944,38
-129,6.141732,38
-124,5.3149605,38
-122,5.5905514,38
-121,8.622047,38
-120,2.2834647,38
-118,6.968504,38
-117,1.4566929,38
-116,0.35433072,38
-115,4.4881887,38
-113,0.62992126,38
-90,3.937008,38
-89,6.141732,38
-88,9.448819,38
-87,7.5196853,38
-86,6.4173226,38
-82,-4.055118,38
-81,0.9055118,38
-78,3.3858268,38
-77,6.6929135,38
-76,7.7952757,38
-75,2.559055,38
-73,5.866142,38
-72,4.4881887,38
-65,6.6929135,38
-63,7.7952757,38
-62,6.968504,38
-61,8.622047,38
-60,5.3149605,38
-58,6.141732,38
-57,6.6929135,38
-56,5.866142,38
-55,8.346457,38
-54,6.141732,38
-51,5.3149605,38
-50,5.5905514,38
-49,2.8346457,38
-48,1.4566929,38
-46,-7.3622046,38
-37,8.622047,38
-24,-3.2283463,38
-1,6.4173226,38
52,8.622047,39
53,5.5905514,39
56,-10.6692915,39
58,0.9055118,39
71,3.1102362,39
72,4.2125983,39
74,8.070867,39
75,10.0,39
76,9.448819,39
78,10.0,39
80,5.5905514,39
81,5.866142,39
82,8.070867,39
83,6.6929135,39
85,6.6929135,39
86,2.007874,39
90,-0.19685039,39
91,3.1102362,39
92,-1.2992126,39
93,2.559055,39
95,-1.2992126,39
101,3.937008,39
103,-0.47244096,39
104,0.62992126,39
105,1.1811024,39
117,14.6850395,39
-179,7.7952757,39
-177,6.6929135,39
-175,7.7952757,39
-173,5.5905514,39
-165,9.173228,39
-143,5.03937,39
-142,8.622047,39
-141,7.2440944,39
-140,8.070867,39
-139,11.377953,39
-136,13.858268,39
-132,14.409449,39
-131,15.787401,39
-130,14.409449,39
-129,11.929133,39
-128,11.102363,39
-126,5.5905514,39
-125,9.724409,39
-124,9.173228,39
-123,9.448819,39
-122,9.724409,39
-121,7.2440944,39
-120,3.6614172,39
-118,8.070867,39
-117,3.6614172,39
-114,-1.8503937,39
-91,-7.6377954,39
-90,-5.1574802,39
-89,13.858268,39
-87,17.440945,39
-84,-3.7795277,39
-83,5.03937,39
-82,5.5905514,39
-81,9.448819,39
-79,9.724409,39
-78,8.070867,39
-77,9.724409,39
-75,15.511811,39
-74,14.133859,39
-65,4.4881887,39
-64,11.102363,39
-63,13.031496,39
-62,14.960629,39
-60,12.755905,39
-58,8.070867,39
-57,8.346457,39
-56,9.724409,39
-55,9.724409,39
-54,8.070867,39
-51,6.6929135,39
-50,7.2440944,39
-49,3.3858268,39
-48,3.3858268,39
-47,1.7322835,39
-46,-2.6771653,39
-45,2.559055,39
-44,7.2440944,39
-43,8.070867,39
-42,6.4173226,39
-41,-2.4015749,39
53,11.377953,40
54,6.968504,40
71,-3.503937,40
74,7.7952757,40
75,11.377953,40
76,13.307087,40
77,11.929133,40
81,10.551181,40
82,12.755905,40
84,11.377953,40
85,7.2440944,40
87,6.968504,40
88,6.6929135,40
89,6.141732,40
94,0.62992126,40
102,0.62992126,40
104,2.8346457,40
112,7.5196853,40
116,10.551181,40
117,11.653543,40
122,8.622047,40
123,9.724409,40
124,9.724409,40
125,3.937008,40
178,10.275591,40
-177,3.6614172,40
-176,11.102363,40
-173,12.480315,40
-171,8.346457,40
-169,7.2440944,40
-140,9.173228,40
-139,7.5196853,40
-138,4.7637796,40
-137,11.377953,40
-136,12.755905,40
-132,17.165354,40
-131,16.614174,40
-130,14.960629,40
-129,11.929133,40
-126,11.377953,40
-125,12.204724,40
-124,11.377953,40
-123,10.551181,40
-120,13.582677,40
-118,10.551181,40
-117,6.6929135,40
-115,0.35433072,40
-114,1.4566929,40
-113,-0.19685039,40
-111,0.07874016,40
-105,2.559055,40
-89,1.1811024,40
-88,17.440945,40
-87,8.897637,40
-85,6.4173226,40
-84,4.2125983,40
-81,8.346457,40
-80,12.480315,40
-79,17.992126,40
-77,13.858268,40
-76,14.133859,40
-75,19.921259,40
-74,19.921259,40
-70,6.4173226,40
-69,6.6929135,40
-68,11.929133,40
-66,18.267717,40
-65,17.716536,40
-64,13.582677,40
-63,8.897637,40
-62,9.724409,40
-61,14.960629,40
-60,14.133859,40
-59,8.346457,40
-58,10.551181,40
-55,11.653543,40
-53,7.2440944,40
-52,5.3149605,40
-50,7.5196853,40
-49,6.4173226,40
-48,2.007874,40
-47,5.5905514,40
-46,7.2440944,40
-45,9.173228,40
-44,7.5196853,40
-43,4.7637796,40
-42,-2.6771653,40
-41,4.4881887,40
71,3.6614172,41
73,11.377953,41
75,14.6850395,41
76,15.787401,41
77,14.6850395,41
78,13.582677,41
80,13.031496,41
81,13.582677,41
82,6.4173226,41
83,7.2440944,41
84,8.346457,41
85,10.275591,41
86,9.724409,41
99,-0.47244096,41
101,1.7322835,41
112,8.346457,41
113,11.653543,41
114,13.582677,41
123,8.070867,41
124,12.480315,41
125,14.6850395,41
126,11.102363,41
175,16.062992,41
176,14.409449,41
178,15.23622,41
-172,2.8346457,41
-171,2.2834647,41
-170,3.937008,41
-169,8.897637,41
-160,6.141732,41
-138,12.755905,41
-137,12.204724,41
-136,7.2440944,41
-135,14.133859,41
-134,15.787401,41
-133,16.889763,41
-132,16.338583,41
-131,15.787401,41
-128,15.511811,41
-127,16.338583,41
-126,15.787401,41
-125,11.653543,41
-124,12.204724,41
-123,13.582677,41
-122,13.582677,41
-121,13.582677,41
-120,13.582677,41
-119,12.480315,41
-118,9.448819,41
-117,6.141732,41
-116,5.03937,41
-115,2.559055,41
-114,0.62992126,41
-113,2.559055,41
-112,3.1102362,41
-111,5.03937,41
-106,5.866142,41
-105,1.1811024,41
-92,-9.84252,41
-91,10.0,41
-90,-1.2992126,41
-89,21.299213,41
-88,17.165354,41
-87,20.47244,41
-86,10.551181,41
-83,7.5196853,41
-82,5.03937,41
-81,8.346457,41
-80,1.4566929,41
-79,12.480315,41
-78,17.992126,41
-77,20.19685,41
-76,17.440945,41
-75,18.818897,41
-74,24.33071,41
-73,9.173228,41
-72,10.0,41
-71,14.6850395,41
-70,19.094488,41
-69,17.165354,41
-68,19.921259,41
-67,17.440945,41
-66,19.094488,41
-65,19.094488,41
-64,14.6850395,41
-63,9.724409,41
-62,9.448819,41
-61,11.653543,41
-60,9.173228,41
-59,7.7952757,41
-58,10.0,41
-57,14.409449,41
-56,13.858268,41
-55,13.858268,41
-54,6.4173226,41
-53,8.346457,41
-52,6.4173226,41
-51,3.6614172,41
-49,11.653543,41
-48,10.275591,41
-47,8.897637,41
-45,8.622047,41
-44,7.7952757,41
-43,-0.19685039,41
-42,1.1811024,41
-41,5.5905514,41
-38,-0.47244096,41
66,-0.47244096,42
67,14.6850395,42
72,7.7952757,42
75,15.511811,42
76,13.307087,42
77,16.062992,42
78,16.614174,42
81,16.338583,42
82,17.165354,42
83,13.307087,42
84,11.102363,42
96,5.03937,42
97,6.4173226,42
98,6.141732,42
99,1.7322835,42
100,4.4881887,42
103,3.6614172,42
108,1.1811024,42
110,5.3149605,42
113,11.653543,42
125,13.031496,42
177,7.2440944,42
-169,3.937008,42
-167,3.937008,42
-166,3.1102362,42
-164,8.897637,42
-163,9.724409,42
-159,9.724409,42
-158,8.897637,42
-135,16.062992,42
-134,15.787401,42
-133,17.992126,42
-132,17.716536,42
-131,16.889763,42
-130,17.716536,42
-127,15.787401,42
-126,16.062992,42
-125,16.889763,42
-124,16.614174,42
-123,15.787401,42
-122,15.787401,42
-121,15.511811,42
-120,16.889763,42
-117,13.858268,42
-114,9.173228,42
-107,11.653543,42
-98,6.4173226,42
-92,6.968504,42
-90,3.1102362,42
-89,5.866142,42
-88,16.889763,42
-87,16.062992,42
-86,11.653543,42
-83,0.62992126,42
-82,12.480315,42
-81,10.275591,42
-80,10.551181,42
-79,17.716536,42
-78,17.716536,42
-75,22.401575,42
-73,14.960629,42
-72,14.409449,42
-71,16.889763,42
-69,20.19685,42
-68,19.64567,42
-66,17.992126,42
-64,17.992126,42
-62,13.031496,42
-60,5.03937,42
-58,14.6850395,42
-57,16.062992,42
-56,13.582677,42
-55,14.133859,42
-53,10.0,42
-52,8.346457,42
-51,7.5196853,42
-50,11.102363,42
-49,11.102363,42
-48,10.551181,42
-46,6.968504,42
-45,6.968504,42
-43,1.7322835,42
-42,6.141732,42
67,1.7322835,43
71,6.141732,43
74,16.062992,43
75,17.716536,43
76,20.748032,43
77,22.125984,43
78,21.850393,43
79,22.401575,43
80,17.992126,43
81,14.409449,43
82,13.858268,43
84,13.307087,43
85,12.755905,43
87,9.173228,43
89,4.4881887,43
92,1.4566929,43
94,6.6929135,43
95,4.7637796,43
96,2.2834647,43
97,9.724409,43
98,9.448819,43
99,7.5196853,43
100,2.559055,43
102,4.2125983,43
108,13.858268,43
109,8.346457,43
110,6.141732,43
111,9.173228,43
114,14.6850395,43
116,17.716536,43
-168,0.62992126,43
-167,-1.2992126,43
-166,5.3149605,43
-164,10.551181,43
-163,13.307087,43
-162,14.6850395,43
-161,11.377953,43
-146,15.511811,43
-134,16.062992,43
-131,9.724409,43
-130,12.480315,43
-128,10.826772,43
-127,16.338583,43
-126,17.992126,43
-125,17.440945,43
-124,17.716536,43
-122,17.165354,43
-120,15.511811,43
-119,17.165354,43
-118,16.614174,43
-116,14.409449,43
-115,14.133859,43
-114,13.582677,43
-100,15.511811,43
-99,12.204724,43
-97,22.952755,43
-96,15.511811,43
-95,18.818897,43
-93,6.968504,43
-92,22.952755,43
-91,24.88189,43
-90,20.47244,43
-88,9.448819,43
-86,2.559055,43
-85,21.574802,43
-84,13.307087,43
-83,20.47244,43
-82,19.64567,43
-81,17.716536,43
-80,14.409449,43
-79,13.307087,43
-77,15.511811,43
-76,17.992126,43
-75,17.440945,43
-74,19.094488,43
-71,3.937008,43
-70,13.858268,43
-67,19.370079,43
-66,20.748032,43
-65,21.023623,43
-64,19.370079,43
-63,11.653543,43
-61,0.35433072,43
-59,11.102363,43
-57,16.062992,43
-56,16.062992,43
-55,15.787401,43
-54,12.480315,43
-53,11.102363,43
-49,12.204724,43
-48,14.133859,43
-47,7.5196853,43
-46,10.275591,43
-45,4.7637796,43
-44,3.6614172,43
-43,-0.7480315,43
-37,9.724409,43
69,2.007874,44
70,19.921259,44
73,18.818897,44
74,21.574802,44
75,23.779528,44
76,24.055119,44
77,25.708662,44
78,25.15748,44
81,13.031496,44
83,14.6850395,44
85,13.307087,44
86,13.582677,44
89,8.070867,44
92,5.5905514,44
93,15.511811,44
95,4.2125983,44
96,14.6850395,44
99,12.204724,44
108,9.173228,44
114,12.755905,44
116,14.133859,44
118,13.582677,44
-156,4.4881887,44
-155,0.9055118,44
-128,9.724409,44
-127,19.64567,44
-125,19.64567,44
-124,19.64567,44
-118,19.921259,44
-117,17.440945,44
-116,17.440945,44
-115,16.338583,44
-99,18.543306,44
-98,25.984251,44
-97,20.19685,44
-96,27.637794,44
-95,28.188976,44
-94,29.015749,44
-93,26.259842,44
-92,21.574802,44
-91,26.535433,44
-90,21.023623,44
-89,26.535433,44
-88,27.637794,44
-87,27.637794,44
-86,26.259842,44
-85,19.921259,44
-84,17.165354,44
-82,24.055119,44
-81,21.850393,44
-79,18.267717,44
-78,19.64567,44
-77,20.47244,44
-76,20.748032,44
-75,19.921259,44
-74,20.748032,44
-73,19.64567,44
-72,20.748032,44
-71,18.267717,44
-70,17.716536,44
-69,17.992126,44
-68,18.543306,44
-67,11.653543,44
-66,2.007874,44
-64,19.921259,44
-61,14.409449,44
-60,15.511811,44
-59,19.921259,44
-56,15.511811,44
-55,14.409449,44
-54,13.031496,44
-51,9.724409,44
-49,11.377953,44
-47,12.480315,44
-46,9.724409,44
-45,7.5196853,44
68,4.7637796,45
72,10.0,45
73,19.370079,45
74,23.228346,45
75,19.094488,45
76,24.606298,45
78,25.15748,45
79,19.64567,45
81,16.062992,45
82,13.031496,45
83,12.204724,45
84,14.960629,45
85,14.409449,45
86,13.858268,45
88,11.102363,45
89,6.968504,45
92,5.866142,45
93,14.409449,45
94,8.897637,45
98,13.582677,45
100,10.275591,45
102,9.724409,45
103,9.724409,45
108,5.3149605,45
109,6.6929135,45
115,14.960629,45
116,17.992126,45
-165,8.622047,45
-164,6.968504,45
-163,6.6929135,45
-162,7.5196853,45
-159,7.7952757,45
-158,13.031496,45
-155,14.409449,45
-154,13.582677,45
-153,13.031496,45
-147,10.826772,45
-142,14.133859,45
-139,11.102363,45
-133,6.6929135,45
-129,15.787401,45
-127,18.543306,45
-126,21.023623,45
-125,21.023623,45
-124,22.677166,45
-123,19.370079,45
-122,21.299213,45
-119,23.228346,45
-118,21.850393,45
-117,19.921259,45
-116,20.748032,45
-115,10.275591,45
-104,21.299213,45
-102,14.6850395,45
-101,13.031496,45
-100,22.125984,45
-99,15.787401,45
-98,24.88189,45
-97,19.921259,45
-95,21.574802,45
-94,23.503937,45
-93,21.850393,45
-92,24.88189,45
-91,29.015749,45
-90,28.740158,45
-87,32.598427,45
-86,31.771654,45
-85,29.84252,45
-84,30.66929,45
-83,27.913385,45
-82,26.259842,45
-81,21.850393,45
-80,22.952755,45
-78,22.401575,45
-77,22.677166,45
-76,23.228346,45
-75,21.574802,45
-74,21.574802,45
-73,24.33071,45
-72,23.503937,45
-70,23.779528,45
-69,21.574802,45
-68,20.748032,45
-67,20.47244,45
-66,20.47244,45
-65,19.921259,45
-64,22.677166,45
-62,15.23622,45
-61,18.818897,45
-60,19.094488,45
-59,19.64567,45
-57,19.094488,45
-56,17.716536,45
-55,17.440945,45
-54,14.6850395,45
-51,13.307087,45
-49,11.377953,45
-48,11.102363,45
-47,12.755905,45
-46,7.2440944,45
-39,15.23622,45
-38,7.2440944,45
-34,6.141732,45
65,11.929133,46
66,17.165354,46
71,19.094488,46
73,24.88189,46
75,28.464567,46
78,26.535433,46
80,17.440945,46
82,14.960629,46
83,14.409449,46
84,14.133859,46
85,14.960629,46
86,14.409449,46
88,11.929133,46
89,11.102363,46
90,8.070867,46
91,7.5196853,46
93,10.551181,46
94,8.070867,46
96,10.551181,46
97,15.23622,46
98,10.0,46
99,12.480315,46
102,15.511811,46
109,9.724409,46
180,21.023623,46
-164,17.716536,46
-162,6.968504,46
-160,3.6614172,46
-158,0.62992126,46
-157,14.133859,46
-156,12.755905,46
-155,10.551181,46
-154,11.102363,46
-152,17.440945,46
-139,2.559055,46
-128,19.094488,46
-127,20.19685,46
-126,20.47244,46
-124,18.267717,46
-123,21.299213,46
-120,24.055119,46
-119,17.992126,46
-105,22.952755,46
-104,24.055119,46
-102,23.503937,46
-101,22.401575,46
-100,22.401575,46
-99,15.787401,46
-98,23.228346,46
-96,3.1102362,46
-95,11.653543,46
-94,4.7637796,46
-93,15.787401,46
-92,26.811024,46
-91,6.4173226,46
-90,14.960629,46
-89,29.015749,46
-87,22.677166,46
-86,27.637794,46
-85,36.732285,46
-84,31.220472,46
-83,32.322834,46
-82,29.566929,46
-80,24.606298,46
-79,24.606298,46
-78,27.637794,46
-77,27.362206,46
-76,29.015749,46
-75,27.362206,46
-74,25.984251,46
-73,29.566929,46
-72,24.606298,46
-70,24.88189,46
-68,21.299213,46
-67,22.401575,46
-66,22.125984,46
-65,21.023623,46
-64,21.850393,46
-63,17.992126,46
-62,22.125984,46
-61,21.023623,46
-60,18.818897,46
-52,13.582677,46
-51,13.031496,46
-47,8.346457,46
-39,4.2125983,46
-38,8.622047,46
-37,0.07874016,46
70,23.779528,47
71,20.47244,47
72,17.716536,47
73,22.952755,47
74,21.574802,47
75,30.944881,47
77,22.677166,47
80,18.267717,47
82,13.858268,47
84,14.960629,47
85,16.889763,47
86,15.23622,47
87,15.787401,47
88,15.787401,47
89,14.133859,47
90,14.6850395,47
91,16.338583,47
93,14.960629,47
94,8.897637,47
95,12.755905,47
96,15.23622,47
100,10.275591,47
106,16.338583,47
173,7.7952757,47
-161,9.448819,47
-160,17.165354,47
-158,14.409449,47
-157,3.1102362,47
-156,19.094488,47
-155,18.267717,47
-154,20.19685,47
-153,19.094488,47
-139,13.031496,47
-134,9.448819,47
-129,16.338583,47
-128,12.755905,47
-127,22.952755,47
-124,22.401575,47
-123,22.677166,47
-121,17.165354,47
-118,17.992126,47
-105,-2.6771653,47
-102,16.614174,47
-100,6.141732,47
-98,11.929133,47
-97,8.622047,47
-96,11.653543,47
-95,16.062992,47
-92,21.850393,47
-90,37.834644,47
-89,37.283466,47
-88,34.527557,47
-87,34.527557,47
-86,33.700787,47
-84,29.015749,47
-80,28.188976,47
-79,31.771654,47
-78,31.771654,47
-77,32.047245,47
-76,29.291338,47
-75,28.188976,47
-74,30.393702,47
-72,27.913385,47
-71,25.984251,47
-69,24.606298,47
-67,22.952755,47
-66,23.228346,47
-65,21.850393,47
-64,21.299213,47
-63,16.614174,47
-62,21.574802,47
-61,22.952755,47
-60,22.125984,47
-52,12.755905,47
-50,16.062992,47
-40,11.102363,47
-38,6.4173226,47
-37,15.23622,47
67,10.826772,48
68,13.031496,48
69,24.88189,48
70,25.433071,48
71,23.503937,48
72,21.574802,48
77,24.055119,48
79,20.19685,48
82,15.511811,48
83,13.031496,48
84,14.133859,48
85,15.787401,48
86,15.787401,48
87,16.062992,48
88,17.716536,48
89,17.440945,48
90,17.165354,48
91,17.440945,48
92,19.094488,48
93,15.511811,48
94,14.960629,48
95,19.921259,48
96,19.094488,48
105,11.102363,48
106,7.2440944,48
108,20.19685,48
173,15.23622,48
-167,11.377953,48
-166,11.929133,48
-161,19.094488,48
-160,14.409449,48
-157,14.409449,48
-156,14.409449,48
-155,17.716536,48
-154,19.094488,48
-153,21.299213,48
-145,19.921259,48
-139,16.338583,48
-125,17.165354,48
-124,21.299213,48
-106,24.33071,48
-105,25.433071,48
-103,8.622047,48
-102,9.173228,48
-101,28.464567,48
-100,28.740158,48
-97,26.535433,48
-96,31.496063,48
-95,32.322834,48
-94,31.496063,48
-93,22.952755,48
-92,24.33071,48
-91,27.637794,48
-90,30.393702,48
-89,33.97638,48
-88,32.598427,48
-87,32.322834,48
-86,35.354332,48
-85,31.496063,48
-84,26.259842,48
-83,25.15748,48
-80,31.220472,48
-77,30.11811,48
-76,31.771654,48
-75,32.047245,48
-74,28.188976,48
-73,27.637794,48
-72,26.259842,48
-71,25.15748,48
-70,24.33071,48
-68,21.299213,48
-67,22.677166,48
-66,22.677166,48
-65,21.299213,48
-63,19.094488,48
-62,19.370079,48
-61,22.125984,48
-60,22.952755,48
-55,7.2440944,48
-53,9.724409,48
-52,9.724409,48
-39,12.755905,48
64,11.377953,49
66,23.228346,49
67,30.393702,49
68,24.88189,49
70,23.779528,49
71,24.606298,49
72,22.952755,49
73,19.094488,49
74,18.818897,49
75,24.33071,49
76,25.708662,49
77,22.952755,49
78,22.401575,49
82,10.0,49
84,15.787401,49
85,10.0,49
86,12.204724,49
87,16.062992,49
88,14.6850395,49
89,17.716536,49
91,17.992126,49
92,17.992126,49
93,17.165354,49
95,18.818897,49
96,18.543306,49
97,11.653543,49
102,14.960629,49
171,14.960629,49
172,8.897637,49
-165,18.267717,49
-163,19.094488,49
-160,10.551181,49
-158,13.858268,49
-157,13.582677,49
-153,21.299213,49
-152,21.023623,49
-151,18.267717,49
-147,25.433071,49
-146,17.440945,49
-145,29.566929,49
-144,21.850393,49
-143,21.574802,49
-142,18.818897,49
-141,21.574802,49
-140,18.267717,49
-139,14.133859,49
-138,11.929133,49
-111,24.88189,49
-110,20.47244,49
-108,25.708662,49
-107,24.055119,49
-104,11.653543,49
-102,25.15748,49
-99,29.566929,49
-98,31.220472,49
-96,33.700787,49
-95,32.598427,49
-94,32.874016,49
-93,33.425198,49
-92,30.11811,49
-91,30.393702,49
-90,36.732285,49
-89,35.90551,49
-87,35.62992,49
-86,34.25197,49
-85,31.496063,49
-84,27.086615,49
-83,26.259842,49
-82,27.913385,49
-81,30.11811,49
-80,34.527557,49
-79,32.322834,49
-78,31.771654,49
-77,30.11811,49
-76,30.66929,49
-75,29.291338,49
-74,31.771654,49
-73,32.598427,49
-72,32.322834,49
-71,25.708662,49
-70,24.606298,49
-69,22.401575,49
-68,21.574802,49
-67,20.748032,49
-66,24.33071,49
-65,21.850393,49
-64,19.094488,49
-63,20.748032,49
-62,19.370079,49
-61,19.370079,49
-60,17.165354,49
-55,11.377953,49
-54,11.653543,49
-40,8.346457,49
-39,7.7952757,49
59,13.858268,50
66,25.433071,50
67,34.527557,50
68,22.952755,50
69,29.291338,50
70,21.850393,50
71,22.677166,50
72,20.19685,50
73,9.173228,50
74,17.992126,50
75,32.874016,50
76,28.188976,50
77,25.433071,50
79,16.889763,50
82,17.440945,50
83,13.307087,50
84,8.622047,50
85,12.755905,50
86,17.440945,50
87,15.511811,50
88,18.267717,50
89,21.023623,50
91,19.921259,50
92,15.787401,50
94,16.614174,50
97,14.6850395,50
98,15.787401,50
101,13.858268,50
102,15.23622,50
104,10.551181,50
105,17.992126,50
171,12.755905,50
-164,16.614174,50
-158,24.33071,50
-153,14.409449,50
-150,18.267717,50
-149,21.574802,50
-147,23.779528,50
-145,31.220472,50
-142,24.88189,50
-141,15.23622,50
-140,25.984251,50
-139,23.503937,50
-138,24.33071,50
-136,25.984251,50
-135,23.779528,50
-118,26.811024,50
-114,18.818897,50
-113,24.88189,50
-111,12.480315,50
